"244","Manirampur","মণিরামপুর","upazila","29","","","manirampur.jessore.gov.bd","",""
"245","Abhaynagar","অভয়নগর","upazila","29","","","abhaynagar.jessore.gov.bd","",""
"246","Bagherpara","বাঘারপাড়া","upazila","29","","","bagherpara.jessore.gov.bd","",""
"247","Chougachha","চৌগাছা","upazila","29","","","chougachha.jessore.gov.bd","",""
"248","Jhikargacha","ঝিকরগাছা","upazila","29","","","jhikargacha.jessore.gov.bd","",""
"249","Keshabpur","কেশবপুর","upazila","29","","","keshabpur.jessore.gov.bd","",""
"250","Jessore Sadar","যশোর সদর","upazila","29","","","sadar.jessore.gov.bd","",""
"251","Sharsha","শার্শা","upazila","29","","","sharsha.jessore.gov.bd","",""
"252","Assasuni","আশাশুনি","upazila","30","","","assasuni.satkhira.gov.bd","",""
"253","Debhata","দেবহাটা","upazila","30","","","debhata.satkhira.gov.bd","",""
"254","Kalaroa","কলারোয়া","upazila","30","","","kalaroa.satkhira.gov.bd","",""
"255","Satkhira Sadar","সাতক্ষীরা সদর","upazila","30","","","satkhirasadar.satkhira.gov.bd","",""
"256","Shyamnagar","শ্যামনগর","upazila","30","","","shyamnagar.satkhira.gov.bd","",""
"257","Tala","তালা","upazila","30","","","tala.satkhira.gov.bd","",""
"258","Kaliganj","কালিগঞ্জ","upazila","30","","","kaliganj.satkhira.gov.bd","",""
"259","Mujibnagar","মুজিবনগর","upazila","31","","","mujibnagar.meherpur.gov.bd","",""
"260","Meherpur Sadar","মেহেরপুর সদর","upazila","31","","","meherpursadar.meherpur.gov.bd","",""
"261","Gangni","গাংনী","upazila","31","","","gangni.meherpur.gov.bd","",""
"262","Narail Sadar","নড়াইল সদর","upazila","32","","","narailsadar.narail.gov.bd","",""
"263","Lohagara","লোহাগড়া","upazila","32","","","lohagara.narail.gov.bd","",""
"264","Kalia","কালিয়া","upazila","32","","","kalia.narail.gov.bd","",""
"265","Chuadanga Sadar","চুয়াডাঙ্গা সদর","upazila","33","","","chuadangasadar.chuadanga.gov.bd","",""
"266","Alamdanga","আলমডাঙ্গা","upazila","33","","","alamdanga.chuadanga.gov.bd","",""
"267","Damurhuda","দামুড়হুদা","upazila","33","","","damurhuda.chuadanga.gov.bd","",""
"268","Jibannagar","জীবননগর","upazila","33","","","jibannagar.chuadanga.gov.bd","",""
"269","Kushtia Sadar","কুষ্টিয়া সদর","upazila","34","","","kushtiasadar.kushtia.gov.bd","",""
"270","Kumarkhali","কুমারখালী","upazila","34","","","kumarkhali.kushtia.gov.bd","",""
"271","Khoksa","খোকসা","upazila","34","","","khoksa.kushtia.gov.bd","",""
"272","Mirpur","মিরপুর","upazila","34","","","mirpurkushtia.kushtia.gov.bd","",""
"273","Daulatpur","দৌলতপুর","upazila","34","","","daulatpur.kushtia.gov.bd","",""
"274","Bheramara","ভেড়ামারা","upazila","34","","","bheramara.kushtia.gov.bd","",""
"275","Shalikha","শালিখা","upazila","35","","","shalikha.magura.gov.bd","",""
"276","Sreepur","শ্রীপুর","upazila","35","","","sreepur.magura.gov.bd","",""
"277","Magura Sadar","মাগুরা সদর","upazila","35","","","magurasadar.magura.gov.bd","",""
"278","Mohammadpur","মহম্মদপুর","upazila","35","","","mohammadpur.magura.gov.bd","",""
"279","Paikgasa","পাইকগাছা","upazila","36","","","paikgasa.khulna.gov.bd","",""
"280","Fultola","ফুলতলা","upazila","36","","","fultola.khulna.gov.bd","",""
"281","Digholia","দিঘলিয়া","upazila","36","","","digholia.khulna.gov.bd","",""
"282","Rupsha","রূপসা","upazila","36","","","rupsha.khulna.gov.bd","",""
"283","Terokhada","তেরখাদা","upazila","36","","","terokhada.khulna.gov.bd","",""
"284","Dumuria","ডুমুরিয়া","upazila","36","","","dumuria.khulna.gov.bd","",""
"285","Botiaghata","বটিয়াঘাটা","upazila","36","","","botiaghata.khulna.gov.bd","",""
"286","Dakop","দাকোপ","upazila","36","","","dakop.khulna.gov.bd","",""
"287","Koyra","কয়রা","upazila","36","","","koyra.khulna.gov.bd","",""
"288","Fakirhat","ফকিরহাট","upazila","37","","","fakirhat.bagerhat.gov.bd","",""
"289","Bagerhat Sadar","বাগেরহাট সদর","upazila","37","","","sadar.bagerhat.gov.bd","",""
"290","Mollahat","মোল্লাহাট","upazila","37","","","mollahat.bagerhat.gov.bd","",""
"291","Sarankhola","শরণখোলা","upazila","37","","","sarankhola.bagerhat.gov.bd","",""
"292","Rampal","রামপাল","upazila","37","","","rampal.bagerhat.gov.bd","",""
"293","Morrelganj","মোড়েলগঞ্জ","upazila","37","","","morrelganj.bagerhat.gov.bd","",""
"294","Kachua","কচুয়া","upazila","37","","","kachua.bagerhat.gov.bd","",""
"295","Mongla","মোংলা","upazila","37","","","mongla.bagerhat.gov.bd","",""
"296","Chitalmari","চিতলমারী","upazila","37","","","chitalmari.bagerhat.gov.bd","",""
